sentence_id,transcript_id,timestamp,speaker,sentence
34947,IS1009c,00:11:13,Speaker B,This i this is one such interface which can be created.
34948,IS1009c,00:11:18,Speaker B,And the personal preference uh would be a spe uh uh to incorporate speech recognisers uh which will respond to user's voice for a particular uh function.
34949,IS1009c,00:11:31,Speaker B,"Thank you, that's"
34950,IS1009c,00:11:51,Speaker A,"Okay, thank you very much. Uh any comments on uh her presentation?"
34951,IS1009c,00:12:00,Speaker D,"Well, um looks like we still have quite a choice of things out there. Um what uh I'm No suggestion's bad. But uh we're gonna have to narrow it down a little more. I don't think that we can get uh The T-shape is good, the child one is good, the too big to misplace, I think it's just funny. Um I don't think that's gonna be our impulse purchase at the checkout counter. It's it's gonna be a little bit too unwieldy."
34952,IS1009c,00:12:22,Speaker A,"Yeah, I I th I think"
34953,IS1009c,00:12:29,Speaker A,"No, I think the these are her presentations, but uh as far as the decision making we getting to that after after but if I just wanted to know whether anybody had any any anything to add to her presentation."
34954,IS1009c,00:12:31,Speaker D,Yeah mm. Mm-hmm.
34955,IS1009c,00:12:34,Speaker D,Have to come back to that later. Okay.
34956,IS1009c,00:12:42,Speaker D,"No, I think her presentation was good, and she really explored all the options. Yeah."
34957,IS1009c,00:12:46,Speaker A,Mm-hmm. Ho who wants to go next um?
34958,IS1009c,00:12:50,Speaker A,"Mm-hmm. Okay, and you"
34959,IS1009c,00:12:58,Speaker C,"Uh the next one, sorry. It's it was the old one."
34960,IS1009c,00:13:07,Speaker A,The components design. Mm-hmm. Okay.
34961,IS1009c,00:13:16,Speaker C,"Um this time I'm I'm going to um concentrate more on the components and the technical side of the remote controller design. Uh, can you go on to the next slide, please."
34962,IS1009c,00:13:29,Speaker C,"I have just brief uh down few uh components which we require for the remote control uh construction. Uh the first one is case to keep all the components like integrated circuit, battery, etcetera, etcetera, it's like"
34963,IS1009c,00:13:44,Speaker C,"Uh it can be a plastic one, hard plastic, so that it can be strong, even if you just uh uh, you know, if you if it falls down, then it doesn't break. So it should be strong. And uh uh there are no harmful materials used in that. And it should be recyclable."
34964,IS1009c,00:14:05,Speaker C,"Uh and uh, yeah, and also uh using of colouring compon components like uh if we want to have different colours, blue, red, green, so uh uh we have to use uh some colouring compone compone components."
34965,IS1009c,00:14:05,Speaker D,Mm-hmm. Good point.
34966,IS1009c,00:14:18,Speaker C,"And uh the second important thing is uh uh uh integrated circuit. Uh which uh we can use a highly sophisticated one because it's like the it's like the heart of the remote controller. If it is not efficient then everything wi is going to be uh like um the lef ess less efficient so it you should we should have a highly sophisticated one. And it should be resistant to high as well as uh low temperatures. Suppose if it is thirty-eight degrees outside forty degrees outside, it should it should uh be able to re uh resist the uh temperature uh uh highs and uh high temperatures and low temperatures. And uh it should be with uh um equipped with timer and alarm facility."
34967,IS1009c,00:15:01,Speaker C,"And the uh other component we should uh we have in the remote controller is a resistor uh which is like uh uh i it is very very much important for the electricity uh flow through through through the uh remote controller and uh also a capacitor which is a b which is a m I think it's it's like a battery, capacitor. Can you go on to the next slide, please?"
34968,IS1009c,00:15:26,Speaker C,"Uh a diode, a transistor, a resonator, these are all this uh technical uh electri electronic compons uh components which are which we have to use in a remote controller. A battery uh, I would like to suggest one thing uh if we"
34969,IS1009c,00:15:41,Speaker C,"uh if we will be able to make a res rechargeable battery then we sh we need not go for a high performance battery, even if it is a low performance battery it ca it can't l it can't charge much. It it it's not a high voltage battery. Then also we can If it is a rechargeable one, then uh people can use it for a long time, so in that way we can cut cut the cost, but w uh uh that we have to make the battery as rechargeable one."
34970,IS1009c,00:16:08,Speaker C,"And we we have a circuit board uh in a remote controller. Can you go to the next slide, please. And how it works, how the remote controller works. When you press a button"
34971,IS1009c,00:16:26,Speaker C,"Thank you. Uh when you press a button, when you do that, you complete a specific connection that means when you when you press a button there will be a s a small circuit underneath the button, and it will send some signals through the wires, and then uh the chip will send start connection and knows that which button is pressed. Suppose you have pressed channel one button, number one you have pressed, then the uh chip will know that the number one button was pressed. It pros produces a mors morse code line signal specific to that button."
34972,IS1009c,00:16:58,Speaker C,"Every button, every individual button, has its own morse code. Suppose uh the uh user has pressed butto button one, then it will have a spe the circuit will generate a specific morse code to b that that button, and the transistor will amplify the signal and send then to the L_E_D_ which translates the signal into infrared light. Like you have got a signal by pressing a button. That's a d a morse code has been generated by the integrated circuit."
34973,IS1009c,00:17:26,Speaker C,"Now, that signal, that morse code, has to be amplified by the transistor. That is the use of transist transistor we which we use in the remote controller. It will amplify the signal and it will send it to the L_E_D_ and which translates the signal into an infra infrared bits. The sensor on the T_V_ can see the infrared light, and seeing the signal seeing the signal re it reacts appropriately, that when it sees the amplified mo morse code signal, then it will uh it will uh know which uh what what action it has to uh do. Then it will do the appropriate action. So uh this is how the remote controller works."
34974,IS1009c,00:18:05,Speaker C,"Can you go to the next slide, please."
34975,IS1009c,00:18:08,Speaker C,"Yeah, I have few pictures. When you look at the uh um remote controller uh it's it's it this is a normal remote controller. And to the next slide, please."
34976,IS1009c,00:18:19,Speaker C,"And where we had a a few buttons and all. And uh if you open the remote controller you have this circui circuit board and few electronic components, like you can see a chip there which is having eighteen pins, and also a capac uh a capacitor, three resistors and also a resonator uh um mm yeah, and di and a diode transistor."
34977,IS1009c,00:18:44,Speaker C,The electronic components uh all of the electronic components have all those uh things like a chip and d diode transistors an
34978,IS1009c,00:18:54,Speaker C,"Yeah, di um can y uh you can see the T_A_ double one eight three five labelled uh chip um."
34979,IS1009c,00:19:02,Speaker C,"Uh you can also see the uh uh the green two green things are uh these are they are they are resistors, and uh just beside that you can see a transistor, and a uh uh cylinder shape, uh that one is a capacitor. Uh and also there are uh um resistors uh sorry, ther there is a diode. Can you go go on to the next slide."
