sentence_id,turn_id,speaker,timestamp,sentence,selected_label
8388,ES2003b,Speaker B,00:08:49,"Hear from the User Interface Designer now I think might be an idea. , you've got your presentation now, is it on the is it? Okay.",Information
17054,ES2013a,Speaker D,00:08:58,And and your question is how many do we have to sell?,Information
18579,ES2014d,Speaker D,00:18:57,I'm just gonna check exactly what it said in the email for,Discussion
30521,IS1004b,Speaker B,00:03:43,"Yeah that's. And we could have some like you d you could have the fonts you know special, so you have man in like in in in one o in one font and then the O_ as like",Discussion
33637,IS1007d,Speaker D,00:03:31,Is it an only a single mic or a microphone array?,Information
15169,ES2010c,Speaker D,00:20:05,O or we could like take off this.,Information
43558,TS3008c,Speaker B,00:11:33,"Mm-hmm. Well, that's next channel. I mean next channel.",Discussion
2259,EN2002a,Speaker C,00:24:14,The weekend? The weekend's still four days off.,Discussion
22440,IB4010,Speaker C,00:14:42,"okay, but anyway, I think it's it's really a good movie, I like it when I saw it and okay.",Discussion
25008,IN1009,Speaker D,00:18:14,"Well, we can try. But",Discussion
33925,IS1008a,Speaker A,00:02:01,"So thanks for coming for the meeting first of all, and we have a long time, just twenty-five minutes to discuss about this project and the the project initiation.",Information
20502,ES2016d,Speaker A,00:00:13,Yep. Soon as I,Discussion
31643,IS1005b,Speaker B,00:15:50,"Okay. Oh so I will speak about working design. That's the first slide. what I have to do? A look at what the other company Okay so presently I am looking what is possible to use, what circuits to use and stuff like that because I didn't work with these circuits so far so I have to look what what is a v a v available on the market for for the communication for the I_R_ circuits and so on, so I'm currently looking what is available on the web. And I wanted to ask you m maybe afterwards, after after our discussion, if we have some contacts in some companies, so, which can report on what is going on there, so, I would be glad if you can tell me about them. So, you know.",Information
19702,ES2015d,Speaker B,00:16:02,"But you know, those'll be firmly on.",Discussion
48899,TS3012c,Speaker B,00:08:53,"Yeah, but there is a is it really necessary 'cause a normal push-button can do that job.",Information
13162,ES2008c,Speaker A,00:07:33,Mm-hmm. Just an interesting marketing kind of element.,Discussion
6962,EN2009d,Speaker B,00:43:59,"Except that ex no, you don't know which one they're meant to replace. But you know they're not meant to replace any that are all that are that haven't been thrown away. Okay.",Information
30765,IS1004c,Speaker D,00:05:40,"I ha I haven't thought of any particular fruit, but the general aspect of the of the remote control",Discussion
19375,ES2015c,Speaker D,00:22:20,"face-plates. , so it looks like we'll be able to keep on track with that. And the third most important aspect is that the remote control should be easy to use.",Information
40594,TS3006c,Speaker B,00:24:59,"We we could make some some rubber some rubber yeah mouse, with which you can change and so if you",Information
37131,TS3004c,Speaker A,00:22:54,"No, just rechargeable batteries.",Discussion
41189,TS3006d,Speaker A,00:24:05,Yeah. The one button we have.,Discussion
31912,IS1005c,Speaker D,00:23:32,"Well it's it's definitely the obvious choice, with the colour of our company. I mean what other what other fruit and vegetables Do you know of any any other fruit and vegetables that are yellow?",Information
36255,TS3003d,Speaker A,00:39:37,You can do more.,Discussion
43572,TS3008c,Speaker B,00:12:37,", with a little bit larger, yeah. I thought so, but maybe with the",Discussion
47425,TS3011b,Speaker C,00:16:46,"Yes, something like that. But that will be very costly, I think. So that's not a good idea.",Discussion
23834,IN1002,Speaker A,00:26:44,"Means if both the disk have crashed, for the same data, you cannot recover anything. If one disk has crashed crashed, then you can recover everything. Yeah, it'll be in the other disk. So that is RAID one.",Information
14095,ES2009b,Speaker D,00:11:23,We're not catering to the pensioners of the world I don't think so.,Discussion
31821,IS1005c,Speaker B,00:10:30,"And which one, probably the first one. I'm not sure but check the first one.",Information
22067,IB4004,Speaker A,00:38:49,I mean not at this,Information
23629,IN1002,Speaker B,00:00:44,"Okay, so should I start?",Discussion
16359,ES2011d,Speaker A,00:32:44,So I guess we're supposed to write final reports. 'Cause,Discussion
27036,IS1000b,Speaker A,00:36:59,"Yeah. So I guess what I'd like from a universal remote is maybe choosing between three devices, being able to switch between them, there may be stereo, V_C_R_ and T_V_.",Information
47071,TS3010d,Speaker D,00:18:37,We would have n,Discussion
43471,TS3008b,Speaker A,00:37:12,"Well, I think it's nice, for one thing. maybe put something on top of it or, you know, like that's looks funny. I don't know.",Discussion
33020,IS1006d,Speaker B,00:28:40,We need time f,Discussion
30753,IS1004c,Speaker B,00:04:49,"No, I missed that one.",Information
13087,ES2008b,Speaker B,00:32:23,"Yeah, that'll probably be good.",Discussion
6290,EN2009c,Speaker B,00:00:00,"I mean if you're ever, you know, late 'cause of that, it's not we'll find a way around it. And I've put you guys on Mondays at this time for my convenience, but it's not like it's important that",Information
39023,TS3005d,Speaker D,00:09:31,"Yeah, I have to agree, all the colour colours don don doesn't matter that m that much now, it's only design.",Decision
32138,IS1006b,Speaker D,00:03:47,"what is interesting is that in fact it seems that they were people are ready to pay for nice and look and fancy looking remote control, so I think we should probably spend lots of time in and effort in that .",Information
9375,ES2004b,Speaker B,00:36:04,"Right, I think we have to round it up,",Discussion
17294,ES2013b,Speaker A,00:32:36,it lost it off here.,Discussion
13891,ES2009a,Speaker A,00:07:20,Is he a wanker?,Information
6097,EN2009b,Speaker A,00:10:47,Well the thing is it's S_V_G_. So so long as I've got something that will output S_V_G_.,Information
34033,IS1008b,Speaker A,00:02:29,That's what our management says.,Discussion
1187,EN2001d,Speaker D,00:16:30,So how are we gonna display the search for this corpus?,Information
16176,ES2011d,Speaker D,00:15:44,"Two. Okay. , one point three?",Discussion
19592,ES2015d,Speaker B,00:07:23,"Banana's more representative of our colour scheme, like the company the yellow and black.",Discussion
537,EN2001a,Speaker A,01:15:34,"Yeah, that's what I'm gonna need.",Discussion
25979,IN1014,Speaker B,00:15:21,"Yeah, we can just take some snapshots. Yeah.",Discussion
699,EN2001b,Speaker A,00:07:40,"Yeah, but that's another representation then, I think, f for the importance measure.",Discussion
7131,EN2009d,Speaker C,01:01:52,"Mm-hmm. You go back and actually yes, they were crap. Isn't that the answer? Yeah. yes. The other thing we were getting sorted out was the the microphones. 'Cause only one of the Camtasia videos will actually have the soundtrack.",Information
27848,IS1001a,Speaker B,00:10:44,"And, and that's one of the that's one of the shock I mean there are people that have a remote control and they are worried that it's going to break and they put some extra plastic around it. That's people they actually do it themselves.",Action_Item
27185,IS1000c,Speaker A,00:27:58,Well maybe we need specific costings then. Actually do maybe two designs and then cost them out and see which one is gonna fit in our budget better.,Information
10759,ES2005d,Speaker C,00:08:28,"No maybe the shift button's stuck in. okay, so that would take away three, which would give us",Information
1987,EN2002a,Speaker D,00:00:00,Funky sh stuff like that.,Discussion
49601,TS3012d,Speaker B,00:28:27,How much time do we have for this anyway?,Information
14419,ES2009d,Speaker B,00:05:58,", and of course as you can see and if you touch it it does have that nice squishy feel.",Information
33130,IS1007a,Speaker C,00:07:31,"Well, you have to make it work. That's the that's the big thing.",Discussion
9734,ES2004d,Speaker D,00:10:32,One is true and seven is false.,Information
31323,IS1004d,Speaker C,00:19:48,So it's somewhere three point five I think.,Discussion
28933,IS1002c,Speaker A,00:23:22,And it's presumably gonna need a little speaker in it or something like that as well to beep.,Discussion
41050,TS3006d,Speaker C,00:14:38,Yeah. Yeah. That's the most import,Discussion
39540,TS3005d,Speaker A,00:34:29,And you could ask things.,Discussion
25970,IN1014,Speaker B,00:13:43,And in that case we use a frame grabber here. And we go with the slide here.,Discussion
21990,IB4004,Speaker D,00:30:49,"but then then we what we could just for the sake of having a defendable solution, as long as Paola is not has not arrived, is to switch for the proposal Paola and David",Information
46883,TS3010c,Speaker C,00:32:46,This is something new.,Information
26984,IS1000b,Speaker C,00:31:02,"Okay, it works. Fine. So, for example you have presently keys like one, two,",Discussion
